mode,time
AddressSanitizer,0.005523182000000001
AddressSanitizer,0.00513467
AddressSanitizer,0.005630703
AddressSanitizer,0.006103458
AddressSanitizer,0.006093902
AddressSanitizer,0.004888087
AddressSanitizer,0.003962404
AddressSanitizer,0.004181374
AddressSanitizer,0.00578792
AddressSanitizer,0.004935719000000001
AddressSanitizer,0.004841216000000001
AddressSanitizer,0.005717422000000001
AddressSanitizer,0.006110085
AddressSanitizer,0.00434333
AddressSanitizer,0.005204468
AddressSanitizer,0.004007821
AddressSanitizer,0.005192211
AddressSanitizer,0.004617263
AddressSanitizer,0.00453466
AddressSanitizer,0.0042032120000000004
AddressSanitizer,0.005537707
AddressSanitizer,0.0052101100000000004
AddressSanitizer,0.00570262
AddressSanitizer,0.0041166630000000004
AddressSanitizer,0.0062597320000000005
AddressSanitizer,0.005276987
AddressSanitizer,0.005956539
AddressSanitizer,0.0041296990000000006
AddressSanitizer,0.006547461
AddressSanitizer,0.0053415070000000005
AddressSanitizer,0.004775029
AddressSanitizer,0.0045662
AddressSanitizer,0.0047272830000000005
AddressSanitizer,0.005148046000000001
AddressSanitizer,0.004431219
AddressSanitizer,0.004715436
AddressSanitizer,0.00582123
AddressSanitizer,0.005812696
AddressSanitizer,0.0047635740000000005
AddressSanitizer,0.006382837000000001
AddressSanitizer,0.004227232
AddressSanitizer,0.0058856360000000005
AddressSanitizer,0.004781444
AddressSanitizer,0.004759313
AddressSanitizer,0.0041054920000000005
AddressSanitizer,0.004746024000000001
AddressSanitizer,0.005951448000000001
BorrowSanitizer,1.294428226
BorrowSanitizer,1.258934776
BorrowSanitizer,1.2648598450000001
BorrowSanitizer,1.2672936940000001
BorrowSanitizer,1.2642725750000001
BorrowSanitizer,1.259504422
BorrowSanitizer,1.260234182
BorrowSanitizer,1.2680944140000001
BorrowSanitizer,1.280686837
BorrowSanitizer,1.328836862
BorrowSanitizer,1.261685498
BorrowSanitizer,1.321814867
BorrowSanitizer,1.273541051
BorrowSanitizer,1.261772798
BorrowSanitizer,1.264609351
BorrowSanitizer,1.280366758
BorrowSanitizer,1.2599005110000001
BorrowSanitizer,1.328781848
BorrowSanitizer,1.274801744
BorrowSanitizer,1.267109968
BorrowSanitizer,1.279629421
BorrowSanitizer,1.263921589
BorrowSanitizer,1.253456158
BorrowSanitizer,1.254688674
BorrowSanitizer,1.261214736
BorrowSanitizer,1.272894111
BorrowSanitizer,1.2698556810000001
BorrowSanitizer,1.268520866
BorrowSanitizer,1.253522682
BorrowSanitizer,1.297482738
BorrowSanitizer,1.257882527
BorrowSanitizer,1.261414873
BorrowSanitizer,1.253540057
BorrowSanitizer,1.250380289
BorrowSanitizer,1.268867342
BorrowSanitizer,1.25815215
BorrowSanitizer,1.250966392
BorrowSanitizer,1.259244779
BorrowSanitizer,1.263846376
BorrowSanitizer,1.256922598
BorrowSanitizer,1.3059141
BorrowSanitizer,1.259816145
BorrowSanitizer,1.359989821
BorrowSanitizer,1.253428308
BorrowSanitizer,1.256100931
BorrowSanitizer,1.2504266560000001
BorrowSanitizer,1.245805856
BorrowSanitizer,1.263688248
BorrowSanitizer,1.247375819
BorrowSanitizer,1.256192683
BorrowSanitizer,1.249553124
BorrowSanitizer,1.248356663
BorrowSanitizer,1.2477713590000001
BorrowSanitizer,1.2499712760000001
BorrowSanitizer,1.257315029
BorrowSanitizer,1.2630379170000001
BorrowSanitizer,1.252732364
BorrowSanitizer,1.244580588
BorrowSanitizer,1.250251723
BorrowSanitizer,1.260854399
BorrowSanitizer,1.254376748
BorrowSanitizer,1.255957512
BorrowSanitizer,1.259299092
BorrowSanitizer,1.24990394
BorrowSanitizer,1.25195166
BorrowSanitizer,1.302893755
BorrowSanitizer,1.277945354
BorrowSanitizer,1.246388448
BorrowSanitizer,1.250911547
BorrowSanitizer,1.250000343
BorrowSanitizer,1.247193512
BorrowSanitizer,1.256873974
BorrowSanitizer,1.249711673
BorrowSanitizer,1.249203698
BorrowSanitizer,1.256278578
BorrowSanitizer,1.251668154
BorrowSanitizer,1.246427498
BorrowSanitizer,1.25931479
BorrowSanitizer,1.251983399
BorrowSanitizer,1.247307515
BorrowSanitizer,1.260843876
BorrowSanitizer,1.247367563
BorrowSanitizer,1.265256267
BorrowSanitizer,1.256052468
BorrowSanitizer,1.243559091
BorrowSanitizer,1.250827463
BorrowSanitizer,1.252583035
BorrowSanitizer,1.252606999
BorrowSanitizer,1.244801219
BorrowSanitizer,1.241112147
BorrowSanitizer,1.257183413
BorrowSanitizer,1.769747426
BorrowSanitizer,1.2480107870000001
BorrowSanitizer,1.246445885
BorrowSanitizer,1.256140781
BorrowSanitizer,1.25912896
BorrowSanitizer,1.25162575
BorrowSanitizer,1.254716905
BorrowSanitizer,1.254482826
BorrowSanitizer,1.252036285
ThreadSanitizer,0.011104137
ThreadSanitizer,0.009694026000000001
ThreadSanitizer,0.011960371000000001
ThreadSanitizer,0.007333577000000001
ThreadSanitizer,0.008716199
ThreadSanitizer,0.010846638
ThreadSanitizer,0.009020991
ThreadSanitizer,0.007501059000000001
ThreadSanitizer,0.011188049
ThreadSanitizer,0.011856657000000001
ThreadSanitizer,0.010783732
ThreadSanitizer,0.008682169
ThreadSanitizer,0.012152376000000001
ThreadSanitizer,0.010463485
ThreadSanitizer,0.009798565
ThreadSanitizer,0.010347409
ThreadSanitizer,0.00868065
ThreadSanitizer,0.008164188000000001
ThreadSanitizer,0.006357731
ThreadSanitizer,0.009683607
ThreadSanitizer,0.006303376
ThreadSanitizer,0.008581293
ThreadSanitizer,0.01043895
ThreadSanitizer,0.011948033
ThreadSanitizer,0.010433701
ThreadSanitizer,0.011096836
ThreadSanitizer,0.012072802
ThreadSanitizer,0.009428989
ThreadSanitizer,0.010315046000000001
ThreadSanitizer,0.011205455000000001
ThreadSanitizer,0.010870435000000001
ThreadSanitizer,0.012538898000000001
ThreadSanitizer,0.009859940000000001
ThreadSanitizer,0.011623449000000001
ThreadSanitizer,0.012254754000000001
ThreadSanitizer,0.008384468
ThreadSanitizer,0.009764598000000001
ThreadSanitizer,0.010114879
ThreadSanitizer,0.009986420000000001
ThreadSanitizer,0.008270107
ThreadSanitizer,0.008915961
ThreadSanitizer,0.009053722
ThreadSanitizer,0.00841654
ThreadSanitizer,0.008541013
ThreadSanitizer,0.009754897
ThreadSanitizer,0.011288083
ThreadSanitizer,0.011433048000000001
ThreadSanitizer,0.008826916
ThreadSanitizer,0.010937887
ThreadSanitizer,0.010005196000000001
ThreadSanitizer,0.011399076000000001
ThreadSanitizer,0.009673267000000001
ThreadSanitizer,0.011078049000000001
ThreadSanitizer,0.007463989000000001
ThreadSanitizer,0.011274268
ThreadSanitizer,0.010569505
ThreadSanitizer,0.009279227000000001
ThreadSanitizer,0.005832338
ThreadSanitizer,0.010841889
ThreadSanitizer,0.010732964000000001
ThreadSanitizer,0.010339129
ThreadSanitizer,0.011248118000000001
ThreadSanitizer,0.010446539000000001
ThreadSanitizer,0.01047812
ThreadSanitizer,0.009532678000000001
ThreadSanitizer,0.010386211000000001
ThreadSanitizer,0.012170843
ThreadSanitizer,0.011367686
ThreadSanitizer,0.008924827
ThreadSanitizer,0.00854218
ThreadSanitizer,0.008797869
ThreadSanitizer,0.012202490000000002
ThreadSanitizer,0.010228635
ThreadSanitizer,0.010422113
ThreadSanitizer,0.007321074
ThreadSanitizer,0.006374858000000001
ThreadSanitizer,0.009786805
ThreadSanitizer,0.011100703
ThreadSanitizer,0.010627934
ThreadSanitizer,0.011357897
ThreadSanitizer,0.009970145000000001
ThreadSanitizer,0.009257278
ThreadSanitizer,0.011125454
ThreadSanitizer,0.010614023
ThreadSanitizer,0.011654739
ThreadSanitizer,0.010574153000000001
ThreadSanitizer,0.010391276000000001
ThreadSanitizer,0.010935094000000001
ThreadSanitizer,0.009239824
ThreadSanitizer,0.008646552
ThreadSanitizer,0.011333203
ThreadSanitizer,0.011532511
ThreadSanitizer,0.011813887
ThreadSanitizer,0.010507502
ThreadSanitizer,0.012271351000000002
ThreadSanitizer,0.011240787
ThreadSanitizer,0.011020675
ThreadSanitizer,0.010728622
ThreadSanitizer,0.011556275000000001
ThreadSanitizer,0.011829068
Miri,2.11925615
Miri,2.070823635
Miri,2.093907266
Miri,2.081839364
Miri,2.064657865
Miri,2.107068885
Miri,2.081469898
Miri,2.090116726
Miri,2.073527297
Miri,2.092193142
Miri,2.091872519
Miri,2.098516492
Miri,2.112702912
Miri,2.074795266
Miri,2.082238597
Miri,2.076673721
Miri,2.124874625
Miri,2.075599031
Miri,2.082762039
Miri,2.069543792
Miri,2.067168393
Miri,2.070389185
Miri,2.097353028
Miri,2.080903443
Miri,2.086977707
Miri,2.089621355
Miri,2.075235641
Miri,2.105572233
Miri,2.098936946
Miri,2.083922464
Miri,2.07472943
Miri,2.073203152
Miri,2.06762388
Miri,2.095002641
Miri,2.08667268
Miri,2.088684356
Miri,2.075408774
Miri,2.101734622
Miri,2.096714604
Miri,2.085694662
Miri,2.085989201
Miri,2.068131221
Miri,2.068276485
Miri,2.082936164
Miri,2.109866842
Miri,2.090655266
Miri,2.102872675
Miri,2.095443157
Miri,2.062586472
Miri,2.118648175
Miri,2.089045255
Miri,2.097359489
Miri,2.109553718
Miri,2.086961777
Miri,2.075099973
Miri,2.06858923
Miri,2.078257543
Miri,2.085341514
Miri,2.088327513
Miri,2.090547013
Miri,2.139101982
Miri,2.068530055
Miri,2.08458558
Miri,2.068271823
Miri,2.083683775
Miri,2.0806512
Miri,2.081254159
Miri,2.066335797
Miri,2.073893989
Miri,2.07970905
Miri,2.070835523
Miri,2.143293178
Miri,2.088805784
Miri,2.087365016
Miri,2.073962354
Miri,2.083974575
Miri,2.090165759
Miri,2.097834013
Miri,2.098155517
Miri,2.085061085
Miri,2.076399737
Miri,2.06831985
Miri,2.1337281790000002
Miri,2.082228952
Miri,2.079021887
Miri,2.077781951
Miri,2.094328351
Miri,2.093710784
Miri,2.076415114
Miri,2.083044371
Miri,2.073662928
Miri,2.077461122
Miri,2.144865018
Miri,2.08897305
Miri,2.081302901
Miri,2.077049108
Miri,2.083061976
Miri,2.081483346
Miri,2.094383694
Miri,2.097204703
